c-files	sizeInCharsC	sizeInCharsAST	comma-operators	main	main-argc	bitfields	max-array-dim	max-array-len-per-dim	arrays	pointers	structs	unions	packed-struct	divs	muls	pre-incr-operator	pre-decr-operator	post-incr-operator	post-decr-operator	unary-plus-operator	funcs	longlong	float	jump	volatiles	compound-assignment	consts	inline-function	volatile-pointers	const-pointers	global-variables	builtin-func	int8_t	uint8_t	int16_t	uint16_t	int32_t	uint32_t	int64_t	uint64_t
pr25960.c	188	910	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	3	0	0	0	0	5	4	0	0	0	0	0	0	0	0
pr83962.c	82	402	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr14649-1.c	126	645	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	4	3	0	0	0	0	0	0	0	0
pr71818.c	113	728	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pr44144.c	103	614	3	0	0	0	1	0	0	1	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr45101.c	63	394	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
pr46309-2.c	1555	8428	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	4	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0
pr42025-2.c	237	1291	3	0	0	0	1	0	0	6	4	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	8	2	0	0	0	0	0	0	0	0
pr60508.c	219	1514	8	0	0	1	1	0	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	4	0	0	0	0	10	1	0	0	0	0	0	0	0	0
pr45144.c	291	1399	1	0	0	3	1	0	1	2	5	3	0	0	0	0	0	0	0	0	2	0	0	1	0	5	0	0	0	0	7	1	0	0	0	0	0	0	0	0
pr54760-4.c	100	539	0	0	0	0	1	5	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0
pr23777.c	155	695	0	0	0	0	1	0	1	7	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	2	2	2	0	0	0	0	0	0	0	0
pr58955-2.c	102	617	1	1	0	0	1	10	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	4	1	0	0	0	0	0	0	0	0
pr51519.c	199	1178	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	4	0	0	3	1	0	0	0	0	0	0	0	0
pr64406.c	314	2082	3	0	0	0	1	72	5	0	0	0	0	0	16	0	0	1	0	0	1	0	0	0	0	10	0	0	0	0	4	1	0	0	0	0	0	0	0	0
pr84775.c	100	691	5	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0
pr69148.c	133	825	1	0	0	0	1	64	1	1	2	3	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	5	1	0	0	0	0	0	0	0	0
pr63910.c	61	416	0	0	0	0	1	1024	1	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr32219-6.c	30	178	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr81348.c	58	472	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr81799.c	149	956	5	0	0	0	1	1	1	4	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	3	1	0	0	1	7	1	0	0	0	0	0	0	0	0
pr82838.c	95	625	2	0	0	0	1	10	1	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr78605.c	116	522	6	0	0	0	1	10	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
pr82713.c	130	836	0	0	0	0	1	2048	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr71947-6.c	75	494	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr36134.c	70	478	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr36977.c	304	1553	0	1	0	0	1	900	6	0	6	0	0	0	0	0	0	0	0	0	2	0	1	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr82387.c	395	2225	71	1	0	0	1	24	1	0	5	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr64170.c	105	863	2	0	0	0	1	1	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	5	1	0	0	0	0	0	0	0	0
pr12578.c	96	410	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr17036-1.c	86	535	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr49238.c	153	712	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	4	0	0	0	0	2	4	0	0	0	0	0	0	0	0
pr22013-1.c	91	576	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	4	1	0	0	0	0	0	0	0	0
pr53663-3.c	134	795	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	3	2	0	3	0	0	0	0	4	1	0	0	0	0	0	0	0	0
pr48814-2.c	155	801	3	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	2	0	0	2	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0
pr55260.c	401	2113	12	0	0	0	1	0	0	9	3	0	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0
pr50092.c	147	788	0	0	0	0	1	100000000	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0
pr67107.c	29	171	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr80764.c	109	690	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0
pr77454.c	210	1118	1	0	0	0	1	0	0	3	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr63761.c	110	700	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	4	1	0	0	0	0	0	0	0	0
pr47259_1.c	49	328	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr65871-1.c	84	318	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr66142.c	376	2156	6	0	0	0	1	0	0	4	7	0	0	0	4	0	0	1	0	0	2	0	13	2	0	11	1	1	0	1	2	0	0	0	0	0	0	0	0	0
pr32453.c	225	846	1	0	0	0	1	2	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
pr69171-1.c	70	373	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
pr61452.c	148	976	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0
pr71595.c	141	914	9	0	0	0	3	6	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0	0
pr31115.c	135	750	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	3	2	0	0	0	0	0	0	0	0
pr57848.c	91	294	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr82267.c	48	288	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr59817-1.c	112	675	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr26587.c	369	1635	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	9	0	0	0	0	5	1	0	0	0	0	0	0	0	0
pr62151.c	226	1325	7	1	0	1	1	2	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	7	0	0	0	0	9	1	0	0	0	0	0	0	0	0
pr67985-1.c	35	229	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr83222.c	315	1842	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	16	0	0	0	0	0	0	0	0	0
pr48124-2.c	210	987	1	1	0	1	1	9	1	0	3	0	0	0	0	0	0	0	0	0	2	0	0	1	1	3	0	0	0	0	6	1	0	0	0	0	0	0	0	0
pr50749-qihisi-postinc-4.c	252	1352	3	0	0	0	1	0	0	3	0	0	0	0	0	0	3	9	0	0	3	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr38510.c	587	2873	30	0	0	0	1	1	0	7	0	0	0	0	2	3	0	0	0	3	2	0	0	5	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr51236.c	56	340	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr71059.c	140	771	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	1	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0
pr67859.c	76	514	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr71104-1.c	67	532	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	5	2	0	0	0	0	0	0	0	0
pr46728-16.c	58	285	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr54760-6.c	134	786	5	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0
pr80210.c	78	234	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr82166.c	69	535	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	5	1	0	0	0	0	0	0	0	0
pr82123.c	129	479	2	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr48822.c	120	785	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0
pr64705.c	192	941	4	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr20702.c	100	574	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0
pr46288.c	37	194	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr64391.c	39	204	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr22589-1.c	49	350	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr32964.c	116	640	2	0	0	0	1	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	3	1	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr81578.c	62	422	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr63538.c	50	213	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr78035.c	121	627	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr21829.c	76	462	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr78725.c	138	772	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr79041-2.c	75	321	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr23098.c	112	790	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	3	2	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0
pr27341-2.c	139	722	2	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	0	0	2	3	1	0	0	0	0	0	0	0	0
pr42496.c	49	294	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr47621.c	126	668	0	0	1	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr43002.c	127	860	3	0	0	0	1	100	2	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr66899.c	222	1071	4	0	0	0	1	0	0	2	4	0	0	0	0	0	0	0	0	0	2	0	0	6	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0
pr46091-3.c	115	539	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr54041.c	39	259	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr68067-2.c	116	553	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr81500.c	80	659	3	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr64015.c	61	306	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr77624-1.c	98	426	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
pr22321.c	103	464	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0
pr50318-1.c	120	580	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr80500.c	55	336	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr48734.c	176	772	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr31541.c	135	525	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr81620-2.c	165	936	0	1	0	0	1	200	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	4	0	0	0	0	4	2	0	0	0	0	0	0	0	0
pr65050.c	184	1208	0	0	0	0	2	5	11	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
pr60636.c	85	383	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr57875.c	141	998	5	1	0	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	4	0	0	0	0	9	1	0	0	0	0	0	0	0	0
pr24689.c	168	826	0	0	0	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	2	2	0	0	2	2	1	0	0	0	0	0	0	0	0
pr38200.c	156	1069	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	8	1	0	0	0	0	0	0	0	0
pr49318.c	359	1350	2	0	0	0	1	16	1	2	2	0	0	0	0	0	0	1	0	0	1	0	1	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0
pr37438.c	282	1379	6	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	2	0	0	2	6	2	0	0	0	0	0	0	0	0
pr56875.c	73	427	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr32573.c	252	1548	1	0	0	0	1	256	1	4	0	0	0	0	0	0	0	0	1	0	1	3	0	2	0	5	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr27603.c	118	786	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	5	2	0	0	0	0	0	0	0	0
pr66821.c	84	570	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pret-arg.c	54	241	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr46248.c	343	1948	2	0	0	0	1	0	0	2	2	0	0	0	2	0	0	1	0	0	1	0	0	0	0	3	7	0	0	0	1	0	0	0	0	0	0	0	0	0
pr54428.c	80	469	4	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
pr25530.c	31	208	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr59166.c	173	970	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	3	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0
pr67821.c	128	654	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	2	0	0	2	2	2	0	0	0	0	0	0	0	0
pr31605.c	143	636	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
pr51244-19.c	607	2027	1	0	0	0	1	0	0	9	8	0	0	0	0	0	0	0	0	0	2	0	0	5	1	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0
pr80295.c	46	208	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr81313-2.c	53	464	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0
pr35616.c	431	1993	6	1	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	3	0	0	1	0	5	0	0	0	0	12	1	0	0	0	0	0	0	0	0
pr59387.c	127	781	3	1	0	0	1	0	0	3	1	0	0	0	0	0	0	2	1	0	1	0	0	2	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0
pr71654.c	125	728	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0
pr63877.c	48	319	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
pr56168_0.c	189	1047	3	0	0	0	1	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0
pr50749-sf-predec-4.c	85	451	2	0	0	0	1	0	0	2	0	0	0	0	0	0	4	0	0	0	1	0	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr24300.c	264	1669	5	0	0	0	3	0	0	15	0	0	0	0	1	0	0	3	0	0	2	0	1	1	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr58387.c	79	489	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
pr39592-1.c	38	180	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr85286.c	87	512	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr80101-1.c	53	357	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr45860.c	94	463	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
pr62140-2.c	60	401	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0
pr22061-1.c	147	974	2	0	1	0	3	2	2	2	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	1	4	0	0	0	0	0	0	0	0
pr46355.c	75	482	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr44023.c	1043	5941	16	0	0	0	1	16	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr45352-3.c	137	666	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0
pr53409.c	111	845	4	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0
pr81375.c	35	229	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr67400-2.c	55	391	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr27531-1.c	1393	5671	25	0	1	0	1	0	0	33	6	0	0	0	0	2	1	1	0	2	5	0	0	8	0	17	7	0	0	7	23	3	0	0	0	0	0	0	0	0
pr33007.c	53	270	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr67984.c	200	1057	2	0	0	0	1	0	0	2	0	0	0	1	3	3	0	0	0	3	1	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr85529-1.c	230	1230	6	1	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0	3	1	3	0	0	0	0	7	1	0	0	0	0	0	0	0	0
pr40501.c	304	1456	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0
pr50017.c	139	938	4	0	0	0	1	0	0	1	5	0	0	0	4	0	0	1	0	0	1	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr70278.c	470	2092	10	0	0	0	1	0	0	0	1	1	0	0	4	0	0	0	0	0	1	0	0	1	0	15	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr65105-3.c	58	404	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pr48084-3.c	98	385	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
pr41993.c	59	239	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr83553.c	225	1194	1	1	0	0	1	3	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0
pr18589-3.c	60	383	2	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr25514.c	281	926	2	0	0	0	1	0	0	4	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0
pr63665.c	115	473	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
pr84845.c	91	715	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pr58944.c	86	225	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
